Org|OrgSector|RverMonthYear|RverReviewer|RverPosition|RverLoc|RverRecom|RvReviewAbout|RvScore|RvComment|topic0|topic1|topic2|topic3|topic4|topic5|topic6|topic7|topic8|topic9
Deutsche Bank AG|Banken|August 2013|2|Ex-Angestellte/r oder Arbeiter/in|Hat bis 2006 im Bereich Forschung / Entwicklung bei DEUTSCHE BANK AG in Frankfurt am Main gearbeitet.|  |Overall|3.4|Guter Arbeitgeber, aber geringe Aufstiegschancen|0.2684701|0.08190922|0.08887069|0.08906332|0.07278816|0.08001142|0.07991175|0.08841991|0.07519632|0.075359136
Deutsche Bank AG|Banken|August 2013|3|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich IT bei DEUTSCHE BANK AG in Eschborn gearbeitet.|  |Overall|3.2|gutes Betriebsklima, schwierige Managementphilosopie|0.12437041|0.08399807|0.083844|0.08373793|0.08453121|0.20862477|0.08275607|0.081008315|0.08257781|0.084551446
Deutsche Bank AG|Banken|August 2013|3|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich IT bei DEUTSCHE BANK AG in Eschborn gearbeitet.|  |ArbeitsatmosphÃ¤re|3|das duech unternehmerische fehlentscheidungen strapazierte budget wird zu lasten der mitarbeiter saniert|0.22545657|0.08891942|0.08352627|0.0863622|0.08874894|0.085602105|0.08486315|0.082988225|0.086231634|0.08730148
Deutsche Bank AG|Banken|August 2013|3|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich IT bei DEUTSCHE BANK AG in Eschborn gearbeitet.|  |Work-Life-Balance|2|wie Ã¼blich - wer karriere machen will, muss deutlich mehr arbeiten|0.15974848|0.090504654|0.08375111|0.11796184|0.07663439|0.08056925|0.10249168|0.09101972|0.08102108|0.11629781
Deutsche Bank AG|Banken|August 2013|4|Ex-Angestellte/r oder Arbeiter/in|Hat bei DEUTSCHE BANK AG in Hamburg gearbeitet.|  |Overall|2.0|Ausbildung gut, danach verdamt hoher druck und...|0.1287105|0.08075291|0.08759447|0.12639676|0.07280763|0.19038235|0.079674825|0.079725705|0.075700715|0.07825419
Deutsche Bank AG|Banken|July 2013|5|Ex-Angestellte/r oder Arbeiter/in|Hat bis 2012 im Bereich Finanzen / Controlling bei DEUTSCHE BANK AG in Frankfurt am Main gearbeitet.|  |Overall|2.3|Deutsche Bank: Mehr Schein als Sein|0.24230067|0.08141238|0.08694068|0.08386516|0.08198198|0.09047591|0.09056566|0.07728571|0.0815129|0.08365901
Deutsche Bank AG|Banken|July 2013|6|Ex-Angestellte/r oder Arbeiter/in|Hat bei Deutsche Bank PGK AG in SaarbrÃ¼cken gearbeitet.|  |Overall|4.2|Ich war Ã¼ber 10 Jahre fÃ¼r die Deutsche Bank...|0.3300947|0.076939|0.08275728|0.07497176|0.071347155|0.07945131|0.07092917|0.070962995|0.071458384|0.07108829
Deutsche Bank AG|Banken|July 2013|6|Ex-Angestellte/r oder Arbeiter/in|Hat bei Deutsche Bank PGK AG in SaarbrÃ¼cken gearbeitet.|  |ArbeitsatmosphÃ¤re|5|Ich hatte in den Einheiten fÃ¼r die ich als FÃ¼hrungskraft tÃ¤tig war immer eine gute AtmosphÃ¤re, in anderen Bereichen war dies aber nicht immer so.|0.16344254|0.07599917|0.17150757|0.09259599|0.07561747|0.102963895|0.08204344|0.08105446|0.07539866|0.07937684
Deutsche Bank AG|Banken|July 2013|6|Ex-Angestellte/r oder Arbeiter/in|Hat bei Deutsche Bank PGK AG in SaarbrÃ¼cken gearbeitet.|  |Kollegenzusammenhalt|5|sehr gut !|0.10584708|0.09374132|0.10562091|0.12502575|0.09232146|0.101333454|0.09451943|0.09504868|0.0946099|0.091932036
Deutsche Bank AG|Banken|July 2013|6|Ex-Angestellte/r oder Arbeiter/in|Hat bei Deutsche Bank PGK AG in SaarbrÃ¼cken gearbeitet.|  |Gleichberechtigung|4|gut|0.10588509|0.09374599|0.10566449|0.12488413|0.09232454|0.10136658|0.09452485|0.09505452|0.09461512|0.0919347
Deutsche Bank AG|Banken|July 2013|6|Ex-Angestellte/r oder Arbeiter/in|Hat bei Deutsche Bank PGK AG in SaarbrÃ¼cken gearbeitet.|  |Umgang mit Ã¤lteren Kollegen|5|nichts Negatives bekannt|0.08318171|0.12883228|0.08538342|0.085993186|0.10746855|0.088329025|0.090087906|0.156609|0.0879524|0.08616248
Deutsche Bank AG|Banken|July 2013|6|Ex-Angestellte/r oder Arbeiter/in|Hat bei Deutsche Bank PGK AG in SaarbrÃ¼cken gearbeitet.|  |Umwelt-/Sozialbewusstsein|3|sehr gut|0.105849236|0.09374602|0.105574146|0.12502354|0.0923238|0.10134753|0.09452775|0.09505463|0.09461915|0.09193421
Deutsche Bank AG|Banken|July 2013|6|Ex-Angestellte/r oder Arbeiter/in|Hat bei Deutsche Bank PGK AG in SaarbrÃ¼cken gearbeitet.|  |Work-Life-Balance|3|wenn man weiterkommen mÃ¶chte in der DB, ist eine Work-Life-Balance sehr schwierig, aber es liegt ja auch an jedem Einzelnen diese zu erreichen.|0.07079522|0.07282086|0.13263021|0.170299|0.06726824|0.100684345|0.08056307|0.16065986|0.08394716|0.060332015
Deutsche Bank AG|Banken|July 2013|7|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung bei Deutsche Asset Management International GmbH in Frankfurt am Main gearbeitet.|  |Overall|1.0|Gute Produkte, tolle Kollegen, aber schlechte...|0.27414784|0.0765422|0.08418475|0.10953833|0.07110018|0.09049067|0.073324874|0.07514272|0.07276724|0.07276118
Deutsche Bank AG|Banken|July 2013|8|Ex-Angestellte/r oder Arbeiter/in|Hat bei DEUTSCHE BANK AG in Frankfurt am Main gearbeitet.|  |Overall|3.1|FrÃ¼her konnte man sich auf Projektaussagen bei...|0.083416626|0.13571338|0.09921305|0.17465957|0.08512003|0.082778946|0.085404836|0.08557386|0.08225007|0.0858696
Deutsche Bank AG|Banken|July 2013|9|Ex-Angestellte/r oder Arbeiter/in|Hat bei Deutsche Bank Privat- und GeschÃ¤ftskunden AG in Mannheim gearbeitet.|  |Overall|1.0|Der Umgang mit neuen Mitarbeitern ist...|0.1498691|0.08702703|0.17220855|0.10956635|0.0758945|0.085757315|0.08701841|0.07857864|0.07892387|0.075156234
Deutsche Bank AG|Banken|July 2013|10|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung bei DEUTSCHE BANK AG in Frankfurt am Main gearbeitet.|  |Overall|5.0|Trainees genieÃŸen ein hohes Ansehen innerhalb...|0.0826233|0.14364055|0.0881509|0.0858122|0.096289776|0.14332727|0.10617956|0.092044964|0.08300431|0.0789272
Deutsche Bank AG|Banken|June 2013|1|Ex-Angestellte/r oder Arbeiter/in|Hat bei DEUTSCHE BANK AG in Oberursel (Taunus) gearbeitet.|  |Overall|2.8|Desinteressierte Vorgesetzte, Keine...|0.13221136|0.10073943|0.09156004|0.10273757|0.08993338|0.115532845|0.09104427|0.09158462|0.09158094|0.09307556
Deutsche Bank AG|Banken|June 2013|1|Ex-Angestellte/r oder Arbeiter/in|Hat bei DEUTSCHE BANK AG in Oberursel (Taunus) gearbeitet.|  |ArbeitsatmosphÃ¤re|3|Leute von der Deutschen Bank halten sich fÃ¼r etwas besseres, ohne das dies gerechtfertigt wÃ¤re|0.32182708|0.10244087|0.07992284|0.09337539|0.063081935|0.08198082|0.06314528|0.062887356|0.06634739|0.064991
Deutsche Bank AG|Banken|June 2013|2|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung bei Deutsche Bank PGK in Duisburg gearbeitet.|  |Overall|4.3|Gute Bezahlung, bei mir war es ein nettes...|0.08357079|0.07818604|0.2343551|0.12574686|0.08100921|0.08258257|0.07893126|0.078698635|0.0793984|0.077521086
Deutsche Bank AG|Banken|June 2013|3|Ex-Angestellte/r oder Arbeiter/in|Hat bei DEUTSCHE BANK AG in DÃ¼sseldorf gearbeitet.|  |Overall|2.0|Allgemeine Aussage nicht spezifisch fÃ¼r...|0.095370494|0.07929474|0.12021301|0.1480572|0.07735131|0.09617739|0.07854432|0.14899965|0.077112965|0.078878924
Deutsche Bank AG|Banken|June 2013|4|Ex-Angestellte/r oder Arbeiter/in|Hat bei Deutsche Bank AG (MÃ¼nchen/Augsburg) in Zornheim gearbeitet.|  |Overall|4.0|... frustrierend, wenn sich gemachte...|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1
Deutsche Bank AG|Banken|June 2013|5|Ex-Angestellte/r oder Arbeiter/in|Hat bei DEUTSCHE BANK AG in Frankfurt am Main gearbeitet.|  |Overall|1.1|xxx|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1
Deutsche Bank AG|Banken|June 2013|5|Ex-Angestellte/r oder Arbeiter/in|Hat bei DEUTSCHE BANK AG in Frankfurt am Main gearbeitet.|  |ArbeitsatmosphÃ¤re|1|x|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1
Deutsche Bank AG|Banken|June 2013|5|Ex-Angestellte/r oder Arbeiter/in|Hat bei DEUTSCHE BANK AG in Frankfurt am Main gearbeitet.|  |Kollegenzusammenhalt|1|x|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1
Deutsche Bank AG|Banken|June 2013|5|Ex-Angestellte/r oder Arbeiter/in|Hat bei DEUTSCHE BANK AG in Frankfurt am Main gearbeitet.|  |Gleichberechtigung|1|x|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1
Deutsche Bank AG|Banken|June 2013|5|Ex-Angestellte/r oder Arbeiter/in|Hat bei DEUTSCHE BANK AG in Frankfurt am Main gearbeitet.|  |Umgang mit Ã¤lteren Kollegen|1|x|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1
Deutsche Bank AG|Banken|June 2013|5|Ex-Angestellte/r oder Arbeiter/in|Hat bei DEUTSCHE BANK AG in Frankfurt am Main gearbeitet.|  |Umwelt-/Sozialbewusstsein|1|x|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1
Deutsche Bank AG|Banken|June 2013|6|Ex-Angestellte/r oder Arbeiter/in|Hat bei Deutsche Bank AG in Karben gearbeitet.|  |Overall|2.0|Interessante Aufgaben, viel...|0.09518684|0.08627097|0.1065267|0.18507174|0.09379783|0.087333076|0.08706955|0.087097585|0.08805499|0.08359071
Deutsche Bank AG|Banken|June 2013|7|Ex-Angestellte/r oder Arbeiter/in|Hat bei Deutsche Bank Privat- und GeschÃ¤ftskunden AG in Frankfurt am Main gearbeitet.|  |Overall|5.0|Hervorragende EntwicklungsmÃ¶glichkeiten mit...|0.08386993|0.20135356|0.104183316|0.10302131|0.084446244|0.091130584|0.083562315|0.08223356|0.08258898|0.08361019
Deutsche Bank AG|Banken|June 2013|8|Ex-Angestellte/r oder Arbeiter/in|Hat bei DEUTSCHE BANK AG in Frankfurt am Main gearbeitet.|  |Overall|3.3|Insgesamt war ich 20 Jahre bei der DB, 18...|0.1623597|0.108142845|0.089808315|0.09177697|0.09060021|0.08961313|0.09520464|0.09084341|0.09056925|0.091081485
